gen evals time best_fitness
3396 339700 2923 29.0
3397 339800 2924 29.0
3398 339900 2924 29.0
3399 340000 2925 29.0
3400 340100 2927 29.0
3401 340200 2927 29.0
3402 340300 2929 29.0
3403 340400 2929 29.0
3404 340500 2930 29.0
3405 340600 2931 29.0
3406 340700 2931 29.0
3407 340800 2932 29.0
3408 340900 2932 29.0
3409 341000 2933 29.0
3410 341100 2934 29.0
3411 341200 2935 29.0
3412 341300 2937 29.0
3413 341400 2937 29.0
3414 341500 2939 29.0
3415 341600 2940 29.0
3416 341700 2940 29.0
3417 341800 2941 29.0
3418 341900 2942 29.0
3419 342000 2942 29.0
3420 342100 2943 29.0
3421 342200 2943 29.0
3422 342300 2944 29.0
3423 342400 2945 29.0
3424 342500 2946 29.0
3425 342600 2947 29.0
3426 342700 2950 29.0
3427 342800 2951 29.0
3428 342900 2951 29.0
3429 343000 2952 29.0
3430 343100 2952 29.0
3431 343200 2953 29.0
3432 343300 2954 29.0
3433 343400 2955 29.0
3434 343500 2957 29.0
3435 343600 2957 29.0
3436 343700 2959 29.0
3437 343800 2959 29.0
3438 343900 2960 29.0
3439 344000 2960 29.0
3440 344100 2961 29.0
3441 344200 2962 29.0
3442 344300 2962 29.0
3443 344400 2963 29.0
3444 344500 2963 29.0
3445 344600 2964 29.0
3446 344700 2965 29.0
3447 344800 2966 29.0
3448 344900 2967 29.0
3449 345000 2968 29.0
3450 345100 2969 29.0
3451 345200 2970 29.0
3452 345300 2970 29.0
3453 345400 2971 29.0
3454 345500 2972 29.0
3455 345600 2972 29.0
3456 345700 2973 29.0
3457 345800 2974 29.0
3458 345900 2974 29.0
3459 346000 2977 29.0
3460 346100 2977 29.0
3461 346200 2979 29.0
3462 346300 2979 29.0
3463 346400 2980 29.0
3464 346500 2980 29.0
3465 346600 2981 29.0
3466 346700 2981 29.0
3467 346800 2982 29.0
3468 346900 2983 29.0
3469 347000 2983 29.0
3470 347100 2984 29.0
3471 347200 2984 29.0
3472 347300 2986 29.0
3473 347400 2987 29.0
3474 347500 2988 29.0
3475 347600 2989 29.0
3476 347700 2990 29.0
3477 347800 2991 29.0
3478 347900 2991 29.0
3479 348000 2992 29.0
3480 348100 2992 29.0
3481 348200 2993 29.0
3482 348300 2994 29.0
3483 348400 2994 29.0
3484 348500 2996 29.0
3485 348600 2997 29.0
3486 348700 2998 29.0
3487 348800 2999 29.0
3488 348900 2999 29.0
3489 349000 3000 29.0
